aay	Ama	Ance	Antp	apt	Blimp-1	bmm	bowl	brk	Btk29A	bun	cad	CenG1A	CG10479	CG11208	CG14427	CG17724	CG17786	CG43394	CG8147	cnc	croc	Cyp310a1	D	dan	danr	Dfd	disco	Doc2	Doc3	dpn	edl	ems	erm	Esp	E(spl)m5-HLH	eve	exex	fj	fkh	ftz	gk	gt	h	hb	hkb	htl	Ilp4	ImpE2	ImpL2	ken	kni	knrl	Kr	lok	Mdr49	Mes2	MESR3	mfas	Nek2	NetA	noc	nub	numb	oc	odd	peb	prd	pxb	rau	rho	run	sna	srp	tkv	tll	toc	Traf4	trn	tsh	twi	zen	zen2	zfh1
0.230449	0.060235	0.038755	0.248972	0.202883	0.313145	0.235079	0.22335	0.47033	0.237181	0.32731	0.316154	0.142651	0.045386	0.34251	0.325221	0.162565	0.175881	0.086513	0.112895	0.259059	0.191976	0.057094	0.238656	0.409449	0.78451	0.191647	0.346189	0.061342	0.242656	0.116125	0.095401	0.091555	0.160355	0.489786	0.122812	0.964514	0.227098	0.398168	0.055647	0.041797	0.488322	0.204697	0.628558	0.095523	0.113757	0.083323	0.037335	0.120882	0.387674	0.080445	0.09703	0.099985	0.008691	0.064502	0.118094	0.089764	0.368012	0.700133	0.625609	0.048216	0.061699	0.631897	0.245574	0.099567	0.081711	0.207159	0.284422	0.075582	0.05913	0.251942	0.423958	0.079747	0.139717	0.131562	0.073377	0.131684	0.465814	0.100432	0.190375	0.070131	0.126351	0.383488	0.3072
0.323936	0.036355	0.038532	0.236568	0.15092	0.315317	0.180901	0.217111	0.630755	0.218974	0.176421	0.361564	0.240408	0.098907	0.361774	0.255274	0.153297	0.205136	0.114172	0.090363	0.233046	0.218211	0.065773	0.24182	0.409451	0.795953	0.210765	0.297617	0.067594	0.235158	0.107414	0.081308	0.13277	0.141535	0.474512	0.173077	0.955066	0.199788	0.264995	0.052865	0.04487	0.519055	0.220005	0.668583	0.09372	0.147745	0.078216	0.057929	0.10328	0.325031	0.081212	0.058725	0.09448	0.0155	0.104449	0.093249	0.107608	0.246899	0.628997	0.541639	0.09019	0.046068	0.742899	0.20505	0.108968	0.070402	0.195408	0.281981	0.029251	0.081144	0.373264	0.314378	0.087143	0.124671	0.106567	0.068021	0.254975	0.235295	0.067959	0.164235	0.08841	0.115255	0.326395	0.127007
0.332725	0.066282	0.012929	0.190251	0.171856	0.210223	0.22425	0.21133	0.54015	0.199115	0.158707	0.234449	0.237712	0.074609	0.158212	0.234897	0.153269	0.110941	0.106801	0.131	0.208693	0.189771	0.093226	0.267747	0.409701	0.687504	0.239099	0.310666	0.105478	0.14677	0.257619	0.09925	0.163658	0.164702	0.386438	0.220257	0.956587	0.21618	0.170512	0.05502	0.058701	0.484622	0.189199	0.803876	0.109116	0.131853	0.076584	0.056769	0.112426	0.203878	0.092257	0.067458	0.08439	0.017002	0.109763	0.080383	0.109276	0.272685	0.783614	0.392989	0.084306	0.074256	0.79683	0.219154	0.122308	0.085724	0.172817	0.671703	0.117203	0.071212	0.41742	0.467835	0.104611	0.136094	0.094388	0.040948	0.246692	0.275227	0.120437	0.188166	0.078859	0.111391	0.249197	0.150253
0.386453	0.085931	0.029612	0.243118	0.171453	0.294977	0.218353	0.196011	0.587462	0.243526	0.238744	0.28341	0.236404	0.092492	0.216034	0.454182	0.165075	0.231268	0.109348	0.131876	0.205919	0.244026	0.090612	0.302488	0.393186	0.835369	0.238485	0.312538	0.056106	0.25997	0.15943	0.072641	0.129692	0.132494	0.339768	0.273553	1.02141	0.239538	0.200925	0.043757	0.052914	0.401588	0.201242	0.643918	0.102871	0.128949	0.076081	0.070157	0.099913	0.263181	0.092461	0.073333	0.110904	0.018223	0.054694	0.063694	0.13755	0.281171	0.896875	0.44527	0.163524	0.051025	0.680289	0.217643	0.152638	0.086546	0.257322	0.578834	0.063888	0.106844	0.590738	0.344917	0.117672	0.080981	0.060045	0.068064	0.399387	0.500552	0.039778	0.180267	0.093445	0.115416	0.289328	0.195954
0.451753	0.191319	0.043778	0.192262	0.217831	0.250539	0.233151	0.210952	0.594677	0.243665	0.29825	0.406755	0.291184	0.119172	0.205972	0.528319	0.205769	0.186299	0.169646	0.162186	0.148079	0.180432	0.165079	0.200362	0.414722	0.743192	0.231658	0.34805	0.094741	0.253993	0.346744	0.052848	0.15646	0.127241	0.397214	0.428294	0.838864	0.231264	0.509719	0.049629	0.07125	0.48116	0.209418	0.729255	0.136576	0.075452	0.08094	0.070584	0.148661	0.28148	0.074796	0.093464	0.093241	0.017855	0.141089	0.097632	0.152191	0.216729	1.125365	0.585772	0.196824	0.095274	0.682054	0.15991	0.153769	0.148484	0.163434	0.831598	0.27752	0.109317	0.61713	0.615772	0.192998	0.098664	0.097683	0.053229	0.306622	0.446008	0.267597	0.191162	0.154237	0.112399	0.233939	0.245329
0.370228	0.179454	0.034135	0.224014	0.206	0.318615	0.190642	0.263844	0.594677	0.222765	0.324626	0.398169	0.215212	0.119172	0.211749	0.41573	0.170604	0.138509	0.309478	0.156808	0.214269	0.161575	0.165079	0.254542	0.503582	0.7326	0.218061	0.322201	0.068921	0.223086	0.234479	0.048232	0.134183	0.133333	0.307303	0.467587	1.016044	0.263482	0.509719	0.058485	0.054793	0.497867	0.199067	0.763416	0.129136	0.100126	0.110345	0.083997	0.138817	0.402328	0.08529	0.093067	0.076538	0.019495	0.119362	0.075716	0.13161	0.218385	0.905901	0.920619	0.191107	0.064722	0.659726	0.179843	0.131772	0.089145	0.172201	0.571621	0.069805	0.154641	0.795975	0.398436	0.213495	0.08017	0.051733	0.058921	0.369644	0.446008	0.119528	0.173704	0.164968	0.104706	0.148214	0.166799
0.383443	0.485339	0.043729	0.18588	0.206922	0.325954	0.270677	0.242978	0.568546	0.151098	0.403279	0.282521	0.271856	0.136601	0.295446	0.453173	0.161656	0.140096	0.147243	0.161371	0.148609	0.252497	0.256172	0.275002	0.518985	0.677491	0.248177	0.330548	0.100335	0.208591	0.53249	0.037779	0.145677	0.230186	0.223255	0.669885	0.600434	0.201659	0.383319	0.058679	0.122417	0.438843	0.260966	0.748084	0.122554	0.084116	0.212468	0.095753	0.165771	0.281336	0.080928	0.154603	0.097544	0.01763	0.116239	0.106415	0.138762	0.173598	0.754759	0.581387	0.332878	0.086997	0.693215	0.197573	0.155697	0.245887	0.167667	0.988073	0.254368	0.026114	0.686871	0.563008	0.337014	0.098781	0.076474	0.064697	0.283622	0.245871	0.241196	0.204842	0.321188	0.092687	0.257702	0.123246
0.435303	0.561128	0.03293	0.152032	0.296659	0.257541	0.265874	0.166315	0.378648	0.173799	0.332023	0.274275	0.229277	0.158933	0.293218	0.419813	0.166442	0.128172	0.165625	0.16924	0.165871	0.235978	0.423845	0.29374	0.522825	0.649253	0.229117	0.291053	0.101204	0.259062	0.233574	0.102344	0.149412	0.151339	0.223255	0.704478	0.873573	0.275964	0.320062	0.05532	0.085086	0.386491	0.27424	0.784113	0.099295	0.112186	0.286224	0.115453	0.161536	0.225561	0.105187	0.121582	0.139137	0.019775	0.139107	0.12941	0.153461	0.11571	0.789813	0.746419	0.449436	0.074826	0.808998	0.200585	0.128382	0.132756	0.422996	0.925763	0.089514	0.080603	0.558229	0.502132	0.514809	0.0774	0.069325	0.074405	0.425924	0.121733	0.090141	0.238698	0.393103	0.112334	0.313075	0.095636
0.378739	0.797345	0.053857	0.171912	0.054578	0.219941	0.176131	0.173743	0.274774	0.150576	0.242916	0.149466	0.334703	0.080661	0.399599	0.521266	0.149555	0.220571	0.092483	0.133392	0.157473	0.203006	0.437352	0.298723	0.494988	0.649429	0.216451	0.325211	0.095019	0.259113	0.218908	0.092024	0.166803	0.135202	0.209262	0.348835	0.466277	0.214712	0.298815	0.068021	0.15859	0.446098	0.222031	0.938748	0.119894	0.133103	0.591584	0.227194	0.144529	0.252854	0.084679	0.152424	0.135063	0.028145	0.074901	0.138121	0.443381	0.128075	0.293012	0.36249	0.65884	0.070089	0.857843	0.129165	0.174449	0.350498	0.200443	0.894356	0.289357	0.094671	0.349822	0.596754	0.86724	0.100278	0.207856	0.050283	0.068316	0.363347	0.382415	0.285366	0.721615	0.05656	0.197055	0.113668
0.268001	0.74995	0.079462	0.178828	0.166072	0.219941	0.127651	0.290945	0.257649	0.14685	0.222902	0.181779	0.240187	0.133287	0.343523	0.348385	0.180596	0.180579	0.102456	0.125083	0.193987	0.277401	0.693115	0.341111	0.458127	0.562338	0.225204	0.268881	0.138205	0.269977	0.179133	0.097999	0.163969	0.202864	0.227701	0.323454	0.708471	0.240989	0.35864	0.063108	0.088043	0.430847	0.245439	0.798184	0.108368	0.094065	0.594289	0.312482	0.161921	0.186608	0.063242	0.126532	0.128326	0.030132	0.077583	0.253013	0.429944	0.099789	0.352244	0.208519	0.675061	0.069354	0.941427	0.129032	0.155133	0.150705	0.189479	0.826908	0.242521	0.115987	0.403453	0.52601	0.881452	0.10448	0.198864	0.04685	0.04705	0.363347	0.081271	0.255997	0.721775	0.078931	0.310195	0.13402
0.221081	0.972821	0.114229	0.149513	0.167483	0.206492	0.179016	0.220534	0.184531	0.170013	0.229541	0.202821	0.229888	0.090723	0.241944	0.248738	0.173349	0.160944	0.065828	0.206375	0.168325	0.241191	0.758904	0.407751	0.437822	0.670015	0.247983	0.248863	0.12396	0.24911	0.245362	0.08457	0.1557	0.141481	0.229151	0.371358	0.31193	0.215703	0.266558	0.053272	0.191597	0.342912	0.249707	0.763346	0.080553	0.112282	0.680198	0.323462	0.153708	0.200342	0.052325	0.168269	0.15126	0.030428	0.13313	0.291224	0.663221	0.117274	0.416261	0.25198	0.844155	0.088201	0.819977	0.141959	0.159275	0.287199	0.166771	0.884504	0.402136	0.10029	0.25248	0.575327	0.867075	0.109448	0.203677	0.07049	0.030212	0.394899	0.335847	0.279619	0.811692	0.053269	0.132551	0.198605
0.341063	0.92086	0.132743	0.174238	0.214563	0.206851	0.148414	0.179497	0.162836	0.192815	0.176358	0.224609	0.226484	0.105147	0.155718	0.330868	0.120134	0.128721	0.087453	0.179613	0.176431	0.219541	0.596235	0.318515	0.451578	0.528247	0.222112	0.154662	0.10208	0.156636	0.179443	0.156029	0.134116	0.239384	0.235042	0.390889	0.419613	0.344557	0.2081	0.079705	0.109219	0.367508	0.285733	0.701794	0.084393	0.110928	0.918833	0.368211	0.164854	0.261157	0.04173	0.165479	0.154818	0.034851	0.175563	0.453772	0.611163	0.154018	0.318246	0.295325	0.817423	0.064684	0.762519	0.145665	0.161932	0.159202	0.206193	0.843707	0.293225	0.074953	0.233438	0.425059	0.890362	0.107954	0.35754	0.074456	0.052073	0.462448	0.130888	0.271581	0.924791	0.062571	0.309032	0.243301
0.402618	0.945495	0.091201	0.18191	0.159294	0.296656	0.194461	0.172925	0.186091	0.187641	0.20123	0.319024	0.258647	0.105147	0.220223	0.292179	0.134001	0.185593	0.04686	0.243569	0.170001	0.200817	0.651045	0.262472	0.436351	0.503037	0.201484	0.197747	0.134696	0.167804	0.204169	0.116233	0.148313	0.224805	0.294659	0.294624	0.157007	0.21108	0.324049	0.081701	0.319713	0.290284	0.250471	0.329485	0.100201	0.077944	0.925785	0.386894	0.179715	0.170094	0.028654	0.218097	0.160394	0.038479	0.142402	0.46945	0.604929	0.218923	0.334976	0.293472	0.830268	0.08168	0.770325	0.069514	0.152078	0.386221	0.22733	0.68714	0.808972	0.104543	0.2167	0.370864	0.959477	0.138908	0.36373	0.063063	0.030757	0.724751	0.528147	0.262744	0.858296	0.022321	0.240724	0.337631
0.360641	0.888762	0.107887	0.195017	0.117112	0.20116	0.158213	0.261281	0.166341	0.186107	0.201391	0.378019	0.226389	0.070729	0.166804	0.253545	0.168232	0.112084	0.060238	0.255947	0.212716	0.242218	0.881221	0.343592	0.420628	0.421043	0.171315	0.189615	0.114735	0.199059	0.251728	0.194919	0.146075	0.177202	0.272569	0.333513	0.275301	0.205435	0.199382	0.082271	0.174805	0.369012	0.24305	0.762806	0.093219	0.114858	0.950397	0.408046	0.147649	0.178209	0.050079	0.218048	0.176296	0.026817	0.13271	0.388133	0.704246	0.262172	0.230133	0.280342	0.890274	0.065829	0.729491	0.12727	0.138192	0.247245	0.175675	0.769865	0.399334	0.036678	0.177795	0.34688	0.930087	0.134774	0.478235	0.080091	0.029084	0.633947	0.237837	0.253909	0.866402	0.052391	0.416711	0.181128
0.263486	1.000559	0.068515	0.21959	0.162968	0.152769	0.189493	0.198442	0.223739	0.207897	0.124388	0.358558	0.256306	0.132255	0.224708	0.329513	0.134937	0.114428	0.056227	0.211176	0.222067	0.231348	0.58034	0.33239	0.36319	0.372198	0.217712	0.129595	0.122248	0.152998	0.165061	0.205963	0.128926	0.146971	0.352903	0.219154	0.374993	0.23449	0.399552	0.072674	0.120295	0.338902	0.276361	0.464703	0.123049	0.10454	0.962526	0.387418	0.130309	0.206135	0.069662	0.221918	0.13916	0.026859	0.138111	0.451338	0.725448	0.257019	0.274144	0.202799	0.766882	0.062687	1.074375	0.058737	0.147607	0.174828	0.147488	0.736348	0.538644	0.110261	0.206434	0.31524	0.893797	0.159553	0.442388	0.061316	0.022215	0.595642	0.301327	0.214657	0.903145	0.058617	0.431193	0.286028
0.052854	0.579629	0.223695	0.124175	0.141728	0.318465	0.132601	0.190928	0.263303	0.550603	0.49622	0.497586	0.107953	0.336496	0.266735	0.138469	0.094642	0.176052	0.03841	0.598509	0.114288	0.291497	0.1384	0.584185	0.072884	0.072068	0.075381	0.059685	0.906207	0.946084	0.483087	0.238803	0.087248	0.074027	0.108536	0.231358	0.332601	0.140985	0.094553	0.029651	0.157884	1.00114	0.054457	0.724207	0.244861	0.063018	0.137898	0.027696	0.022483	0.254699	0.066076	0.062936	0.0273	0.012077	0.044056	0.09837	0.074183	0.215767	0.212903	0.301938	0.061979	0.069686	0.166793	0.163996	0.084619	0.032172	0.123033	0.245102	0.155575	0.2815	0.689431	0.49135	0.021881	0.150867	0.18312	0.038456	0.382159	0.135943	0.121387	0.063735	0.064357	0.496276	0.444102	0.412722
0.057282	0.529044	0.214292	0.13967	0.133255	0.350648	0.19824	0.176856	0.314123	0.44586	0.499989	0.470376	0.18879	0.540588	0.187081	0.14296	0.054113	0.073494	0.1006	0.533868	0.105992	0.243225	0.14842	0.511809	0.095252	0.100937	0.08616	0.051693	0.706758	0.674702	0.598546	0.248484	0.081988	0.160316	0.147181	0.182107	0.164341	0.208281	0.09693	0.029671	0.419898	0.914276	0.054641	0.633403	0.212611	0.023827	0.166166	0.041544	0.04689	0.163413	0.050019	0.074499	0.042033	0.012411	0.041187	0.122233	0.026872	0.044833	0.36331	0.290545	0.084054	0.044767	0.259161	0.230931	0.120527	0.149476	0.105394	0.353669	0.14652	0.179339	0.574477	0.517292	0.043074	0.101766	0.235559	0.03488	0.30999	0.142037	0.139206	0.051077	0.052087	0.421103	0.370581	0.296423
0.037089	0.576361	0.265909	0.077732	0.116745	0.21633	0.041441	0.206515	0.247625	0.461012	0.624372	0.316796	0.126585	0.295678	0.210313	0.328535	0.112328	0.066474	0.12244	0.493913	0.117583	0.279009	0.138709	0.48104	0.071296	0.103639	0.076184	0.062404	0.542926	0.659969	0.601763	0.240802	0.110693	0.074995	0.150834	0.181771	0.414197	0.18416	0.104551	0.038931	0.138106	0.876538	0.041354	0.703389	0.228257	0.035997	0.157518	0.026227	0.067303	0.14401	0.082828	0.067401	0.040017	0.017493	0.053967	0.103897	0.051487	0.133965	0.367572	0.330624	0.067125	0.069507	0.181136	0.236305	0.043501	0.068964	0.079276	0.371387	0.170363	0.246655	0.584333	0.539279	0.050737	0.09109	0.274901	0.028563	0.224763	0.094182	0.11081	0.062728	0.075045	0.337358	0.660516	0.487154
0.067326	0.56961	0.111975	0.114153	0.133973	0.229133	0.230487	0.137401	0.248603	0.530983	0.57631	0.229295	0.11948	0.230953	0.148267	0.266926	0.035786	0.078189	0.171641	0.383875	0.136441	0.208882	0.138709	0.509758	0.090676	0.149592	0.070526	0.091317	0.425686	0.589517	0.725141	0.271006	0.140147	0.133492	0.146437	0.18151	0.199478	0.164093	0.159613	0.023294	0.352552	0.83941	0.063733	0.891621	0.195375	0.052615	0.122334	0.028017	0.072225	0.218812	0.10039	0.087914	0.046691	0.020006	0.065819	0.17071	0.070887	0.099428	0.203141	0.272519	0.088395	0.054831	0.19986	0.219051	0.104191	0.173632	0.081486	0.426959	0.164272	0.203	0.513165	0.515475	0.030594	0.128827	0.27025	0.040253	0.107149	0.128285	0.165553	0.071903	0.045529	0.228472	0.466132	0.430529
0.075836	0.546443	0.09813	0.083017	0.166997	0.229133	0.198283	0.191603	0.232299	0.628401	0.593611	0.376919	0.093752	0.305559	0.193539	0.348007	0.079627	0.075248	0.145993	0.330837	0.139334	0.271279	0.171056	0.440333	0.127389	0.185627	0.076272	0.111365	0.277134	0.338928	0.732653	0.233122	0.153828	0.109941	0.225303	0.135408	0.255902	0.153481	0.052592	0.026505	0.282604	0.685176	0.069182	0.858525	0.262804	0.044158	0.13474	0.019108	0.047891	0.249559	0.091798	0.096147	0.038729	0.010339	0.044087	0.092989	0.035674	0.083119	0.133295	0.353483	0.066579	0.05346	0.208434	0.203394	0.132414	0.143027	0.076031	0.411994	0.177147	0.30215	0.383639	0.510776	0.037089	0.144924	0.264469	0.033716	0.074424	0.068553	0.140104	0.080359	0.044846	0.176302	0.44559	0.430529
0.072728	0.582015	0.060249	0.111078	0.214601	0.317439	0.048936	0.157575	0.174274	0.586323	0.462654	0.391414	0.080074	0.123509	0.235762	0.250785	0.076036	0.194827	0.154176	0.230672	0.079901	0.285285	0.122495	0.467831	0.069195	0.220471	0.107835	0.117557	0.159633	0.184578	0.560167	0.220675	0.116271	0.108143	0.206454	0.184452	0.12406	0.105054	0.113152	0.028137	0.485158	0.803234	0.092314	0.823489	0.220281	0.06963	0.20489	0.032732	0.061268	0.292664	0.107555	0.065276	0.064912	0.018953	0.064152	0.112312	0.042302	0.066573	0.398209	0.423303	0.082631	0.069682	0.254678	0.274261	0.088564	0.30474	0.071113	0.44177	0.278553	0.19698	0.219087	0.553021	0.050756	0.120562	0.178981	0.039526	0.039026	0.141274	0.121055	0.117802	0.037314	0.075556	0.251191	0.207835
0.124733	0.456809	0.049651	0.129195	0.173256	0.347051	0.215525	0.174251	0.235876	0.745696	0.403279	0.509586	0.090859	0.105345	0.296317	0.332695	0.102309	0.118281	0.146619	0.232802	0.184198	0.269984	0.123684	0.472231	0.085245	0.266165	0.102356	0.133849	0.105202	0.187264	0.811318	0.310116	0.213993	0.102449	0.283096	0.19542	0.233048	0.173759	0.134887	0.033712	0.324265	0.867848	0.103793	0.775453	0.279544	0.066469	0.173184	0.035336	0.065231	0.306106	0.11831	0.090213	0.062252	0.010834	0.058919	0.14717	0.020275	0.014828	0.447349	0.272753	0.070099	0.068209	0.19794	0.333912	0.073	0.173075	0.107496	0.511889	0.237531	0.150205	0.178038	0.424229	0.0335	0.13809	0.173098	0.030185	0.039327	0.160059	0.13061	0.14121	0.034285	0.083204	0.145347	0.329811
0.104548	0.456491	0.049523	0.169977	0.232975	0.42832	0.199625	0.175717	0.278096	0.622465	0.367735	0.333587	0.086152	0.092061	0.275427	0.252379	0.113237	0.188156	0.178417	0.315796	0.156783	0.264013	0.123684	0.355675	0.155694	0.293776	0.127749	0.145783	0.111421	0.230831	0.460152	0.306823	0.140929	0.154386	0.181299	0.217718	0.067052	0.156262	0.168265	0.031086	0.687598	0.801514	0.130586	0.733987	0.173653	0.053871	0.16671	0.042447	0.072343	0.207801	0.098204	0.102374	0.077262	0.01433	0.063633	0.116838	0.024001	0.079733	0.269175	0.646176	0.062059	0.061073	0.288281	0.297427	0.052902	0.519484	0.131388	0.433418	0.395548	0.095397	0.164406	0.371131	0.050681	0.123494	0.201012	0.025802	0.021876	0.074087	0.246988	0.134241	0.03054	0.049554	0.423936	0.27625
0.115815	0.36462	0.049523	0.141331	0.22495	0.337311	0.245678	0.189092	0.11893	0.655077	0.234633	0.409127	0.072915	0.122254	0.196267	0.318341	0.11787	0.097616	0.133285	0.239269	0.203502	0.302886	0.175573	0.261178	0.170388	0.264264	0.134096	0.166016	0.071004	0.22446	0.758175	0.262568	0.106962	0.127722	0.195621	0.232603	0.121287	0.158876	0.168265	0.042657	0.54796	0.743084	0.109842	0.85125	0.214804	0.047376	0.173501	0.027587	0.069368	0.152394	0.10068	0.058347	0.075798	0.016128	0.107229	0.134565	0.029876	0.066646	0.402414	0.646176	0.081805	0.077909	0.235098	0.237862	0.0322	0.430782	0.15981	0.548782	0.446658	0.121731	0.102152	0.490728	0.044401	0.142231	0.163329	0.030872	0.024937	0.154388	0.210215	0.16464	0.034843	0.063215	0.486142	0.339011
0.092778	0.349667	0.050652	0.197053	0.160671	0.398054	0.234941	0.204451	0.414059	0.681669	0.315327	0.343639	0.082294	0.181521	0.201023	0.307174	0.1049	0.132521	0.164513	0.272837	0.204247	0.256236	0.196281	0.407314	0.246301	0.349685	0.161157	0.234137	0.065571	0.230669	0.335788	0.232974	0.153331	0.154891	0.246271	0.270733	0.063174	0.179346	0.135507	0.038058	0.779629	0.82667	0.129185	0.436596	0.166424	0.086407	0.145964	0.03519	0.089192	0.245267	0.124448	0.107263	0.107311	0.01045	0.070645	0.185378	0.01891	0.107765	0.372184	0.644823	0.049738	0.093221	0.334269	0.325768	0.084386	0.569878	0.201773	0.425777	0.278824	0.088239	0.112269	0.53044	0.058492	0.152297	0.165111	0.030371	0.027684	0.130779	0.325887	0.178393	0.055272	0.046044	0.452456	0.401971
0.133226	0.328347	0.058003	0.179242	0.254769	0.373244	0.168607	0.206513	0.34851	0.819047	0.250202	0.309858	0.107961	0.090923	0.225662	0.283475	0.253304	0.159839	0.191834	0.26125	0.203965	0.20873	0.167468	0.317913	0.295916	0.378425	0.172645	0.199232	0.076661	0.22874	0.48577	0.184717	0.142644	0.24106	0.212588	0.258364	0.064075	0.217863	0.214849	0.045	0.70145	0.798685	0.130408	0.418541	0.17889	0.08345	0.146219	0.049227	0.11265	0.284601	0.134752	0.114358	0.135683	0.015417	0.067675	0.074354	0.03732	0.11676	0.54308	0.585771	0.066583	0.08676	0.356413	0.253358	0.053961	0.548465	0.179649	0.480316	0.264721	0.101745	0.160567	0.521255	0.064736	0.143066	0.163458	0.03052	0.024385	0.130779	0.332962	0.226698	0.048566	0.057625	0.673119	0.402694
0.13116	0.311546	0.076417	0.18009	0.183246	0.511986	0.187538	0.148593	0.23734	0.682748	0.272801	0.348398	0.096819	0.162794	0.205781	0.229841	0.15531	0.152713	0.160443	0.252507	0.208965	0.214185	0.13111	0.325877	0.32068	0.394988	0.204165	0.212941	0.051268	0.208112	0.236012	0.163318	0.154046	0.202881	0.219698	0.187151	0.057964	0.230393	0.139694	0.035225	0.919147	0.768128	0.148227	0.533261	0.141682	0.079405	0.136075	0.04784	0.121418	0.277065	0.132959	0.142321	0.122036	0.016234	0.065921	0.115718	0.007208	0.089201	0.514151	0.552861	0.06988	0.0661	0.509917	0.276344	0.053191	0.725491	0.180055	0.327934	0.264721	0.100996	0.140685	0.346049	0.04371	0.144566	0.195775	0.024527	0.024132	0.179538	0.303538	0.235169	0.051811	0.064177	0.55223	0.496149
0.147082	0.314336	0.056043	0.233901	0.18206	0.475635	0.279138	0.188431	0.163367	0.73911	0.319846	0.252262	0.107304	0.097516	0.209818	0.361993	0.197837	0.159179	0.123113	0.242181	0.253684	0.173668	0.13111	0.349349	0.317316	0.507282	0.162661	0.297313	0.068406	0.239177	0.557264	0.166184	0.137484	0.170022	0.250008	0.208464	0.074365	0.257558	0.262552	0.047306	0.664929	0.741283	0.118373	0.64763	0.161299	0.090381	0.126561	0.048502	0.093861	0.183668	0.118839	0.143155	0.121495	0.015055	0.095902	0.089566	0.078095	0.065142	0.465586	0.566389	0.075953	0.07323	0.287657	0.264049	0.049311	0.575775	0.114393	0.391594	0.228568	0.096493	0.138278	0.617165	0.063525	0.149891	0.125808	0.030886	0.040044	0.165183	0.341979	0.261286	0.059589	0.047621	0.666678	0.558545
0.133699	0.339881	0.052229	0.261178	0.268325	0.454474	0.292083	0.211786	0.342933	0.659257	0.227836	0.349129	0.098157	0.149106	0.186131	0.308148	0.246879	0.09278	0.158941	0.274444	0.270717	0.198957	0.107402	0.212387	0.295494	0.487956	0.214651	0.316468	0.114238	0.226741	0.181138	0.215521	0.128945	0.196054	0.308084	0.192159	0.049261	0.239288	0.138822	0.037201	0.868205	0.649733	0.146704	0.309808	0.156436	0.105844	0.135443	0.045519	0.123194	0.206945	0.119513	0.115999	0.130113	0.019117	0.116008	0.092939	0.057916	0.058595	0.526542	0.628313	0.065128	0.082408	0.405	0.389393	0.067012	0.759561	0.248458	0.340774	0.256375	0.093568	0.089478	0.545492	0.071395	0.135001	0.166401	0.019659	0.032432	0.136626	0.347697	0.211969	0.047007	0.049961	0.534459	0.326854
0.224511	0.249965	0.063367	0.252871	0.220726	0.372586	0.294796	0.230234	0.283283	0.734228	0.271594	0.260976	0.103929	0.05354	0.213584	0.355013	0.170277	0.201925	0.13337	0.263221	0.294999	0.193843	0.411809	0.208019	0.418842	0.685789	0.208574	0.251669	0.091427	0.245719	0.188479	0.291905	0.13747	0.155295	0.281129	0.173362	0.059055	0.354615	0.230824	0.035264	0.893344	0.6206	0.150615	0.536763	0.126691	0.097826	0.113089	0.04205	0.095808	0.282125	0.084163	0.137206	0.132043	0.029754	0.147097	0.107437	0.098427	0.090947	0.580515	0.502775	0.087414	0.10075	0.494106	0.220969	0.072332	0.666005	0.156192	0.311273	0.174104	0.104611	0.10842	0.577658	0.089103	0.173213	0.160913	0.027618	0.038017	0.142445	0.310318	0.234961	0.061391	0.052032	0.465307	0.357814
0.174221	0.281611	0.044595	0.235515	0.22053	0.4939	0.171125	0.230234	0.394587	0.580149	0.360546	0.398128	0.083879	0.031173	0.212177	0.299733	0.223179	0.1237	0.114718	0.186941	0.256517	0.270535	0.100737	0.230351	0.398025	0.576882	0.248332	0.259818	0.075832	0.201119	0.059986	0.203541	0.16115	0.193239	0.231722	0.149261	0.104056	0.275506	0.241775	0.043176	0.875446	0.60901	0.182527	0.401594	0.075238	0.103044	0.10966	0.043422	0.126908	0.207173	0.116913	0.144747	0.142563	0.023622	0.099212	0.109695	0.080497	0.149714	0.620518	0.484105	0.073175	0.090441	0.560716	0.271635	0.100651	0.560731	0.175256	0.28337	0.093856	0.097561	0.083592	0.5401	0.095072	0.18259	0.114147	0.035912	0.02967	0.278254	0.226762	0.279858	0.058807	0.040705	0.715687	0.468873
0.168514	0.273137	0.044595	0.235515	0.256238	0.455766	0.20042	0.198906	0.375286	0.441311	0.44146	0.414109	0.107449	0.046047	0.179534	0.33201	0.223179	0.136069	0.088313	0.228633	0.211936	0.233424	0.09317	0.172346	0.380071	0.630022	0.21762	0.264305	0.067462	0.178239	0.090148	0.203541	0.173615	0.215841	0.368393	0.141686	0.088799	0.319116	0.260777	0.0494	0.881343	0.641879	0.18619	0.401594	0.110705	0.105521	0.101179	0.04443	0.134292	0.277577	0.114011	0.143313	0.121188	0.021751	0.109631	0.132272	0.080497	0.172421	0.387628	0.484105	0.074232	0.098393	0.481876	0.329626	0.087223	0.645112	0.210261	0.334143	0.078869	0.08062	0.118524	0.510707	0.095467	0.175547	0.152035	0.040828	0.048216	0.278254	0.382798	0.291649	0.065748	0.047352	0.728898	0.373401
